Time,rpm,MAP,MILout_mirror,Vsw,Vbat,ECT,IAT,MJ_P_cmd,MJ_P_act,TIP,EGO1_volts,OILP_press,TIP_MAP_DELTA,RMT_speed,spk_adv,fuel_shutoff_chk,spark_shutoff_chk,fuel_type,OILP_state,MAT,LOWREVLIM_active,FORCEIDLE_active,BP,PWe_avg,FPin,FT,CL_BM1,Phi1_post_delt,A_BM1,EGO2_volts,fuel_ctl_mode,EGO1Z_ohms,EGO2Z_ohms,Phi_UEGO,TPS_cmd_pct,TPS_pct,gov_sw_state,rpmd_gov,gov_type,LoadLim_max,LoadLim_max_TPS,FPP_cmd_pct,FPP_pct,FPP1_pct,FPP2_pct,FPP1_idle,FPP2_idle,FPP1_full,FPP2_full,FPP1_rawfilt,FPP2_rawfilt,IVS State,KNK_retard,RS_speed,RS_speed_d,RS_pulses_per_km,start_tmr,sync_state,AUX_DIG1_volt,AUX_DIG2_volt,AUX_DIG3_volt,AUX_PU1_raw,AUX_PU2_raw,AUX_PUD1_raw,AUX_PD1_raw,AUX_PD2_raw,AUX_PUD2_raw,AUX_PUD3_raw,Gov1_volt,Gov2_volt,CAN_Rx_packs,CAN_Tx_packs,CAN2_Rx_packs,CAN2_Tx_packs,ME0mstr_MAP,ME0slv1_MAP
1039.935,1803.493056,10.16787042,1,13.90625,14.06049656,166.2262731,106.1875,-1.173616651,-1.075750027,17.4532247,0.2502531,47.71795445,7.285354272,1800,29.45657568,0,0,2,0,115.8784467,0,0,14.5,12.7890434,46.796875,100.4375,-0.375743235,0,-2.926635742,0.036370664,3,116.7283372,19544,0,20.02101474,19.82421522,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160142.1967,279629.872,0,0,10.0909611,0
1040.338,1803.363636,10.05529627,1,13.90625,14.06720753,166.2379808,106.1875,-0.869526661,-0.800007497,17.42276554,0.695057607,47.78880885,7.367469278,1800,29,0,0,2,0,115.9675325,0,0,14.5,13.11661585,46.796875,100.4375,-0.381469727,0,-3.036617923,0.027031621,3,117,19476,0,19.79726816,19.84078544,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160202.8974,279735.8608,0,0,9.920454545,0
1040.723,1798.140187,10.31863318,1,13.9010042,14.06470544,166.1822667,106.1875,-1.297998701,-1.275036621,17.35857911,0.176461642,47.83796433,7.039945935,1800,29,0,0,2,0,115.9222444,0,0,14.5,12.94237013,46.796875,100.4375,-0.381469727,0,-2.959539951,0.018400493,3,117,19194.14286,0,19.92492676,19.96546036,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160262.1869,279836.0969,0,0,10.31294326,0
1041.146,1809.933333,10.1634375,1,13.88499838,14.04474432,166.1685855,106.1875,-0.852784164,-0.821204652,17.49317445,0.701608211,47.98640951,7.329736951,1800,29,0,0,2,0,115.9387336,0,0,14.5,13.15363337,46.796875,100.4375,-0.448301762,0,-3.004235522,0.024209746,3,113.430622,19149,0,19.88139175,19.66996593,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160326.0532,279947.8947,0,0,10.125,0
1041.526,1796.538462,10.21835938,1,13.90625,14.06564922,166.2009494,106.1875,-1.130279541,-1.015358599,17.38409926,0.156885901,47.73679315,7.16573989,1800,29,0,0,2,0,115.9818412,0,0,14.5,12.97362013,46.796875,100.4375,-0.451660156,0,-2.97301443,0.025339227,3,113,19442.35526,0,19.9280776,19.81698466,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160384.6684,280046.7308,0,0,10.19230769,0
1041.591,1797.538462,10.2234375,1,13.90625,14.06499314,166.1855222,106.1875,-1.088500977,-1.007069307,17.39485294,0.264353198,47.74707031,7.171415441,1800,29,0,0,2,0,115.9653716,0,0,14.5,13.05572289,46.796875,100.4375,-0.451660156,0,-2.962820871,0.024899538,3,113.3058824,19501.25581,0,19.94018555,19.85912422,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160394.6941,280063.2308,0,0,10.23397436,0
1041.951,1796.529412,10.31221762,1,13.89162427,14.0625,166.125,106.1875,-0.971225081,-0.968811035,17.45014648,0.703519381,47.79248047,7.137928864,1800,29.02597403,0,0,2,0,115.8729968,0,0,14.5,13.625,46.796875,100.4375,-0.451660156,0,-2.884347098,0.017827878,3,124.3176471,19834.46512,0,20.35564554,20.06392368,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160449.6977,280156.1647,0,0,10.375,0
1042.341,1801.461538,10.32560324,1,13.85695929,14.0625,166.1410362,106.1875,-1.098960475,-0.97740995,17.48046875,0.15997784,47.77130682,7.154865506,1800,29.5,0,0,2,0,115.7988782,0,0,14.5,13.0765625,46.796875,100.4375,-0.386669018,0,-2.869567871,0.033228824,3,119.038961,19890,0,20.02397017,19.68994141,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160508.2468,280258.0513,0,0,10.21474359,0
1042.731,1802.65493,9.923591523,1,13.87890625,14.06177494,166.2079989,106.1875,-0.884760897,-1.011416583,17.45773642,0.715373205,47.88620843,7.534144893,1800,29.5,0,0,2,0,115.8768339,0,0,14.5,13.16992188,46.796875,100.4375,-0.381469727,0,-3.031252563,0.030064716,3,118,19751.1399,0,19.57603314,19.68165976,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160566.9155,280360.0376,0,0,9.870192308,0
1043.152,1794.692308,10.30709135,1,13.88394326,14.05999599,166.15625,106.1875,-0.988614596,-0.932384937,17.30439082,0.162569843,47.70292468,6.997299477,1800,29.47368421,0,0,2,0,115.9527244,0,0,14.5,13.12797619,46.796875,100.4375,-0.387147416,0,-2.894430722,0.011626838,3,115.3571429,19238.67442,0,20.13304954,20.00223796,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160631.2468,280472.3158,0,0,10.25,0
1043.542,1804.150396,10.35620117,1,13.90625,14.0632512,166.1669468,106.1875,-1.005120536,-1.180955266,17.41536458,0.795654297,47.76686357,7.059163411,1800,29.03658537,0,0,2,0,115.9211034,0,0,14.5,13.55128205,46.796875,100.4375,-0.387573242,0,-2.962464172,0.024883564,3,113.2564103,19159,0,19.96394566,20.05672455,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160690.039,280571.3333,0,0,10.25,0
1043.956,1798.488372,10.21773897,1,13.88416466,14.05859375,166.2070313,106.1875,-0.908768463,-0.870345725,17.47183388,0.162773266,47.75920483,7.254094911,1800,29.45739348,0,0,2,0,115.8599232,0,0,14.5,13.16121638,46.796875,100.4375,-0.387573242,0,-2.925785886,0.027292833,3,113,19457.66667,0,20.02486831,19.99335575,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160754.2308,280678.7971,0,0,10.17151163,0
1044.351,1802.846154,10.03996394,1,13.90625,14.05997824,166.1507813,106.1875,-0.927904346,-1.039339506,17.52635483,0.700637238,47.87635216,7.486390884,1800,29.03658537,0,0,2,0,115.8765625,0,0,14.5,12.66875,46.796875,100.4375,-0.341915775,0,-3.0507941,0.030421776,3,118.0886076,19373.1519,0,19.74364061,19.52362061,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160814.7468,280783.125,0,0,10.06410256,0
1044.746,1790.961009,10.29116178,1,13.90149181,14.06512251,166.1345364,106.1875,-0.855429665,-0.921279181,17.27284619,0.182769495,47.65879444,6.98168441,1800,29.48197115,0,0,2,0,115.9367749,0,0,14.5,13.53955696,46.796875,100.4375,-0.338745117,0,-2.860412598,0.027261313,3,112.038961,19346,0,20.06679437,19.96757312,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160874.5602,280887.3527,0,0,10.25,0
1045.182,1799.480519,10.21379129,1,13.87890625,14.05938289,166.1815814,106.1875,-1.072149735,-1.196454867,17.44820414,0.705236658,47.73347356,7.234412851,1800,29.0443038,0,0,2,0,115.875,0,0,14.5,13.47090023,46.796875,100.4375,-0.315730944,0,-2.957599401,0.014881379,3,114.5412844,19803.89908,0,19.83824905,20.10637336,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160939.9794,281002.6667,0,0,10.28400259,0
1045.572,1803.049881,10.20926339,1,13.88417492,14.0625,166.1509909,106.1875,-0.888550696,-0.882045018,17.44340016,0.18510391,47.82262324,7.234136767,1800,29.46478873,0,0,2,0,115.8768126,0,0,14.5,13.25284091,46.796875,100.4375,-0.314331055,0,-2.977433989,0.027913411,3,115,19435.02618,0,19.82106943,19.78698889,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,160998.9055,281103.342,0,0,10.31011905,0
1046.003,1796.952141,10.06815011,1,13.90625,14.0625,166.1462531,106.1875,-1.110623223,-1.208987613,17.43024702,0.69693147,47.7492842,7.362096904,1800,29,0,0,2,0,115.953545,0,0,14.5,13.18822506,46.796875,100.4375,-0.314331055,0,-3.02390515,0.025162163,3,115.8752834,19374,0,19.89857614,19.74888777,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161065.6259,281214.3855,0,0,10.125,0
1046.38,1794.19685,10.16307825,1,13.90050853,14.06326895,166.2072671,106.1875,-1.002685547,-0.931748334,17.32241742,0.228944452,47.62890625,7.159339174,1800,29.03937008,0,0,2,0,115.9675325,0,0,14.5,14.2526178,46.796875,100.4375,-0.268698488,0,-2.749261426,0.021794858,3,117.7311828,19691,0,19.9049001,20.21861239,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161124.0053,281312.7177,0,0,10.15789474,0
1046.765,1807.195238,10.109375,1,13.88424782,14.06569684,166.1454942,106.1875,-1.174263888,-1.215034898,17.5862827,0.726961167,47.8668849,7.476907703,1800,29.46046512,0,0,2,0,115.9391314,0,0,14.5,12.36924342,46.796875,100.4375,-0.26550293,0,-3.031941203,0.030683895,3,118,19268.51948,0,19.6762407,19.41879674,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161183.1927,281414.3852,0,0,10.21882423,0
1047.186,1795.202532,10.13917268,1,13.90625,14.06316817,166.09375,106.1875,-0.889447893,-0.849815956,17.38100962,0.449444111,47.63842147,7.241836939,1800,29.03246753,0,0,2,0,115.9829728,0,0,14.5,13.64073376,46.796875,100.4375,-0.219540305,0,-2.909406922,0.026279503,3,111.8932715,19198,0,20.00366001,20.06149115,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161246.75,281525.2632,0,0,10.190625,0
1047.361,1797.417722,10.20052083,1,13.90625,14.06496711,166.09375,106.1875,-1.175841492,-1.144697923,17.41957131,0.604129107,47.66296074,7.219050481,1800,29.25974026,0,0,2,0,115.9338942,0,0,14.5,13.46672078,46.796875,100.4375,-0.216674805,0,-2.912550706,0.025472005,3,111.9230769,19292.15385,0,19.96572394,20.14034956,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161273,281570.8553,0,0,10.3,0
1047.581,1800.789474,10.15605945,1,13.90625,14.06568786,166.09375,106.1875,-1.32725788,-1.333300781,17.45021802,0.711868641,47.70932112,7.294158572,1800,29.5,0,0,2,0,115.871875,0,0,14.5,13.16314935,46.796875,100.4375,-0.216674805,0,-2.938373272,0.025196565,3,113.6153846,19464.76923,0,19.71307052,19.92946527,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161305.7529,281628.8941,0,0,10.22256098,0
1048.011,1802.837838,9.993243243,1,13.90088146,14.0625,166.0824451,106.1875,-0.852377248,-0.838497863,17.39639768,0.429839465,47.87880399,7.40315444,1800,29,0,0,2,0,115.9351145,0,0,14.5,13.27837644,46.796875,100.4375,-0.216674805,0,-2.944700745,0.018282158,3,114,19991.81395,0,20.39094405,19.92368476,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161369.75,281741.2593,0,0,9.897420147,0
1048.396,1798.862434,10.27887403,1,13.87340931,14.06171472,166.0424934,106.1875,-1.33205003,-1.325688451,17.39965188,0.71150932,47.71665371,7.120777845,1800,29,0,0,2,0,115.8752871,0,0,14.5,13.07077206,46.796875,100.4375,-0.222376773,0,-2.953269265,0.026000977,3,118.2948718,20056,0,20.09078578,19.87942782,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161427.9221,281839.1688,0,0,10.15251989,0
1048.78,1802.788235,9.907371324,1,13.86108456,14.0592739,166.0828676,106.1875,-0.853892152,-0.784411083,17.49331134,0.695447882,47.77451034,7.585940016,1800,29,0,0,2,0,115.8917126,0,0,14.5,13.46380277,46.796875,100.4375,-0.22277832,0,-2.979393307,0.023126953,3,112.0736842,19414.45,0,20.05300613,19.90966062,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161486.1224,281939.64,0,0,9.967429577,0
1049.211,1795.25974,10.32884457,1,13.90625,14.06414474,166.03125,106.1875,-1.28603083,-1.277329665,17.39000822,0.627500792,47.86810065,7.061163651,1800,29.04545455,0,0,2,0,115.9342105,0,0,14.5,12.90625,46.796875,100.4375,-0.120923248,0,-2.916262598,0.031129333,3,111,19823.13953,0,20.30228835,20.12343733,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161550.6883,282052.9079,0,0,10.25,0
1049.591,1798.518072,10.33203125,1,13.90625,14.06659226,166.03125,106.1875,-0.913691768,-0.871865409,17.45450368,0.756432822,47.77033944,7.122472426,1800,29.5,0,0,2,0,115.8125,0,0,14.5,13.72836538,46.796875,100.4375,-0.115966797,0,-2.966152093,0.029418945,3,112.7368421,19890,0,19.88845198,20.06309911,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161608.5,282151.8816,0,0,10.25,0
1050.021,1799.928571,10.26333841,1,13.89973958,14.05496652,166.03125,106.1875,-1.25819615,-1.216094971,17.54819336,0.678261839,47.76484375,7.284854945,1800,29.5,0,0,2,0,115.8152344,0,0,14.5,11.82703488,46.796875,100.4375,-0.115966797,0,-3.071242112,0.031112132,3,114.7471264,19411.55172,0,19.66543759,19.44926542,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161673.6,282265.6154,0,0,10.25,0
1050.421,1784.153846,10.25300481,1,13.88444422,14.0703125,166.03125,106.1875,-0.829881544,-0.775048828,17.35225475,0.734955993,47.65314503,7.099249939,1800,29.5,0,0,2,0,115.9195313,0,0,14.5,13.3046875,46.796875,100.4375,-0.152736757,0,-2.881529273,0.022680664,3,115,19863.7,0,21.26455425,20.79272902,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161734.6667,282368.1688,0,0,10.31410256,0
1050.811,1799.270588,10.34293241,1,13.90154637,14.0677748,166.0362103,106.1875,-1.273881354,-1.157690911,17.4455096,0.439305848,47.68045787,7.102577192,1800,29.47099768,0,0,2,0,115.828125,0,0,14.5,12.77254747,46.796875,100.4375,-0.155639648,0,-2.879018759,0.02964048,3,117.3887588,19957,0,19.72719554,19.99026549,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161793.3488,282469.7586,0,0,10.35465116,0
1051.247,1802.469697,9.982836174,1,13.87890625,14.0546875,166.057224,106.1875,-0.855309424,-0.817765456,17.37169471,0.703350361,47.83840981,7.388858537,1800,29,0,0,2,0,115.9054589,0,0,14.5,13.29944896,46.796875,100.4375,-0.240964306,0,-2.983578925,0.023046508,3,112.8168317,19801.69927,0,19.17917116,19.94108466,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161858.9495,282583.8696,0,0,10.07575758,0
1051.637,1799.965517,10.46268858,1,13.88393499,14.05603448,166.03125,106.1875,-1.257360285,-1.223657652,17.30541424,0.239995912,47.54247486,6.842725667,1800,29.03409091,0,0,2,0,115.8742816,0,0,14.5,13.16025641,46.796875,100.4375,-0.247192383,0,-2.847611277,0.03125939,3,112,19376.46154,0,20.18654563,20.19847523,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161918.7241,282686.6207,0,0,10.50872093,0
1052.072,1804.956989,10.16286542,1,13.90036962,14.06013735,166.03125,106.1875,-0.786539536,-0.731936712,17.55419015,0.690370109,47.74617867,7.391324729,1800,29.46546961,0,0,2,0,115.8137878,0,0,14.5,12.91199713,46.796875,100.4375,-0.247192383,0,-3.006432273,0.020372817,3,112.8941176,19304,0,19.5027551,19.48129939,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,161984.8945,282801.3325,0,0,10.125,0
1052.451,1795.27154,10.06628386,1,13.87269501,14.05325789,166.03125,106.1875,-1.175985072,-1.033853635,17.40824902,0.21604278,47.85337936,7.34196516,1800,29,0,0,2,0,115.9070492,0,0,14.5,12.69042447,46.796875,100.4375,-0.301928711,0,-2.984847005,0.028348581,3,118.21875,19981.70573,0,19.21305259,19.77851562,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,162043.1842,282897.5658,0,0,10.1939433,0
1052.832,1787.298851,10.32399425,1,13.85691784,14.06111807,166.03125,106.1875,-0.853021795,-0.944862543,17.37549389,0.714423601,47.71216388,7.051499641,1800,29,0,0,2,0,115.9200368,0,0,14.5,13.27345801,46.796875,100.4375,-0.305175781,0,-2.994436241,0.017322219,3,119,19957.77859,0,19.51588598,19.99488653,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,162101.4524,282997.7183,0,0,10.4047619,0
1053.157,1794.770115,10.53704203,1,13.87739415,14.05512972,166.03125,106.1875,-1.222561923,-1.108720646,17.37841236,0.176902594,47.72102108,6.84137033,1800,29,0,0,2,0,115.8602941,0,0,14.5,13.12215909,46.796875,100.4375,-0.358734131,0,-2.94921875,0.019561768,3,114.1,19922,0,19.94468875,20.14839866,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,162149.7662,283084.3462,0,0,10.49519231,0
1053.267,1799.285714,10.37241274,1,13.87890625,14.05382832,166.03125,106.1875,-1.173409621,-1.076080322,17.42075893,0.186349051,47.7373681,7.048346185,1800,29.07608696,0,0,2,0,115.8378906,0,0,14.5,13.06747159,46.796875,100.4375,-0.380554199,0,-2.929077148,0.021575928,3,111.9,19922,0,20.10107273,20.20551013,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,162166.3377,283112.2692,0,0,10.38942308,0
1053.647,1807.77907,9.953488372,1,13.87890625,14.05146257,166.03125,106.1875,-0.808445111,-0.823110782,17.64134339,0.706484038,47.8359375,7.687855019,1800,29,0,0,2,0,115.8139535,0,0,14.5,12.75822368,46.796875,100.4375,-0.384521484,0,-3.115296975,0.028695913,3,111.8701299,19911.71429,0,19.53827707,19.98537504,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,162223.4217,283210.4337,0,0,10.125,0
1054.082,1805.687664,10.35123005,1,13.87280594,14.05549709,166.03125,106.1875,-1.107503466,-0.99158322,17.41300283,0.166936642,47.8217996,7.061772773,1800,29.04691689,0,0,2,0,115.8725133,0,0,14.5,12.75,46.796875,100.4375,-0.384521484,0,-2.902417398,0.023940142,3,112,20073.48837,0,20.20792407,20.03996008,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,162288.5,283324.975,0,0,10.16445707,0
1054.454,1801.517241,10.21096778,1,13.85707477,14.05790071,166.03125,106.1875,-0.904777281,-1.009175939,17.4541715,0.704651521,47.73303571,7.243203721,1800,29.45584416,0,0,2,0,115.8141404,0,0,14.5,13.7076224,46.796875,100.4375,-0.319744678,0,-2.930731106,0.0353772,3,117.204244,20095,0,19.35310671,19.48342983,3,1800,3,99.99389648,99.89624023,0,0,0,0,0.999969423,0.999969423,3.499969482,3.499969482,7.636852387804538e-05,7.636852387804538e-05,0,0,0,12,137000,5.150000095,-2,2.67578125,2.703125,2.49609375,5,5,5,5,5,5,5,0.5,0.5,162344.6434,283419.7989,0,0,10.21651194,0
